Interation,mean obj,max obj,constraint,max cons,lag,loss,lambda
32,2012.06396484375,2028.18212890625,67.48304748535156,79.843505859375,-85032.71875,0.46803098917007446,1.0174508094787598
33,2051.79833984375,2075.039306640625,106.70223236083984,123.110107421875,-83068.9453125,0.47630971670150757,1.2685178518295288
34,2023.9290771484375,2039.404296875,50.21340560913086,62.5120849609375,-84024.9453125,0.47226136922836304,1.1755280494689941
35,1982.246826171875,1995.8651123046875,-18.59798812866211,-7.2762451171875,-86342.2734375,0.4625904858112335,0.7442904710769653
36,1942.5386962890625,1954.296142578125,-86.24749755859375,-75.8848876953125,-86594.6328125,0.4615493416786194,0.25979888439178467
37,1950.30322265625,1961.6402587890625,-103.80948638916016,-93.3472900390625,-85104.546875,0.4677309989929199,0.1720854789018631
38,2011.18310546875,2024.5440673828125,-35.249000549316406,-23.360107421875,-86928.890625,0.46017390489578247,0.35861730575561523
39,2073.23681640625,2088.706787109375,37.30636978149414,50.6524658203125,-88865.2421875,0.45228642225265503,0.8675388693809509
40,2132.401611328125,2150.95654296875,101.7843017578125,117.1826171875,-87885.375,0.4562607705593109,1.0691137313842773
41,2102.383056640625,2117.777099609375,40.31498718261719,53.9991455078125,-88735.8203125,0.45280933380126953,0.9132643938064575
42,2062.0,2075.2890625,-31.169883728027344,-18.5985107421875,-90412.5390625,0.4460809826850891,0.46931979060173035
43,2035.72607421875,2047.287109375,-88.78890228271484,-77.0191650390625,-89836.7421875,0.4483802020549774,0.3441612124443054
44,2096.822998046875,2110.2734375,-28.2823486328125,-15.0418701171875,-91108.0390625,0.4433194696903229,0.574079155921936
45,2164.084716796875,2179.81103515625,45.98359298706055,60.8729248046875,-92453.34375,0.4380263388156891,0.9988234639167786
46,2213.5849609375,2230.48974609375,84.9488525390625,100.9207763671875,-91850.4453125,0.44039055705070496,1.0460046529769897
47,2172.003662109375,2186.5419921875,9.43624496459961,24.1260986328125,-93638.953125,0.43341395258903503,0.705388605594635
48,2126.38427734375,2139.87939453125,-68.12321472167969,-54.825439453125,-94389.7265625,0.43051832914352417,0.4313993453979492
49,2153.373291015625,2167.78173828125,-63.148704528808594,-49.358642578125,-94628.1484375,0.42960283160209656,0.4988825023174286
50,2226.304443359375,2240.991455078125,13.482038497924805,29.1346435546875,-96347.28125,0.42305904626846313,0.908716082572937
51,2295.37353515625,2312.4130859375,81.96672821044922,99.4053955078125,-96195.78125,0.4236316978931427,0.9528770446777344
52,2257.000732421875,2273.19970703125,8.832175254821777,24.8323974609375,-97690.7421875,0.41801467537879944,0.6407809257507324
53,2217.430908203125,2234.74365234375,-63.0361328125,-48.4088134765625,-98270.9296875,0.4158548414707184,0.5726373791694641
54,2274.56298828125,2292.673583984375,-18.38060760498047,-2.391357421875,-99464.8515625,0.41144537925720215,0.8059613108634949
55,2345.260498046875,2364.00048828125,46.66477584838867,64.4281005859375,-100371.546875,0.40812796354293823,0.8787422776222229
56,2343.515625,2363.589599609375,14.556198120117188,31.8966064453125,-101524.2890625,0.40394893288612366,0.711002767086029
57,2323.86328125,2345.28857421875,-34.64051055908203,-18.29052734375,-102471.5234375,0.40054696798324585,0.7481050491333008
58,2381.3515625,2403.797119140625,6.737856388092041,24.4940185546875,-103682.21875,0.3962404429912567,0.9001437425613403
59,2425.583740234375,2449.27197265625,30.407733917236328,49.1004638671875,-104636.0546875,0.39288023114204407,0.8245368599891663
60,2406.79248046875,2431.968994140625,-16.64995765686035,1.7696533203125,-105807.65625,0.38879185914993286,0.7948954105377197
61,2436.019775390625,2462.631591796875,-11.035962104797363,8.3873291015625,-106939.078125,0.3848840594291687,0.8765476942062378
62,2484.258544921875,2512.41552734375,16.310338973999023,36.87548828125,-108042.9140625,0.3811093866825104,0.815186619758606
63,2475.048583984375,2504.653564453125,-18.666093826293945,2.71240234375,-109098.2265625,0.37753528356552124,0.8959677219390869
64,2530.090087890625,2561.998046875,16.13277244567871,39.0958251953125,-110182.3046875,0.3738986551761627,0.8001827001571655
65,2508.4453125,2541.13330078125,-29.514667510986328,-6.1754150390625,-111098.84375,0.3708513379096985,0.9346052408218384
66,2580.756591796875,2599.24609375,26.884504318237305,50.1082763671875,-111996.3359375,0.36789149045944214,0.7220573425292969
67,2507.64501953125,2542.77880859375,-62.07846450805664,-37.36474609375,-112147.78125,0.3673943877220154,0.8585358262062073
68,2610.14306640625,2635.98046875,27.29570960998535,48.8626708984375,-113525.9765625,0.3629011809825897,0.7895779013633728
69,2586.987548828125,2624.663330078125,-17.065820693969727,9.4869384765625,-114302.2890625,0.36039450764656067,1.0592451095581055
70,2666.41357421875,2699.187255859375,53.93344497680664,85.9151611328125,-114278.9453125,0.36046960949897766,0.8560990691184998
71,2578.003173828125,2617.4716796875,-46.215126037597656,-18.727294921875,-115173.96875,0.35760045051574707,0.9684310555458069
72,2667.482666015625,2708.544189453125,22.466400146484375,51.3426513671875,-116300.2578125,0.35402238368988037,1.0207123756408691
73,2677.51318359375,2720.38037109375,10.373342514038086,40.3385009765625,-117319.71875,0.350814551115036,0.9741514325141907
74,2674.288330078125,2719.22314453125,-13.047147750854492,18.0777587890625,-118332.5078125,0.3476565182209015,1.039528727531433
75,2723.0,2770.85546875,12.85439395904541,45.8687744140625,-119299.8671875,0.3446667194366455,0.9373856782913208
76,2690.1572265625,2739.1474609375,-35.114688873291016,-1.624267578125,-120101.9375,0.34220728278160095,1.0996763706207275
77,2778.481201171875,2801.641357421875,32.4581184387207,57.815185546875,-120739.375,0.340265154838562,0.865569531917572
78,2673.14599609375,2724.85888671875,-72.11819458007812,-37.2347412109375,-120802.5,0.3400734066963196,1.0118186473846436
79,2798.00439453125,2830.619873046875,29.249799728393555,54.6553955078125,-122049.1171875,0.3363092243671417,0.8838894367218018
80,2740.63525390625,2795.382568359375,-36.68006134033203,0.2352294921875,-122473.3359375,0.33503779768943787,1.170983910560608
81,2851.399658203125,2886.262451171875,57.41890335083008,89.851806640625,-122474.9609375,0.3350329101085663,0.9435350298881531
82,2736.659423828125,2793.13427734375,-52.747371673583984,-14.9365234375,-123134.296875,0.3330664038658142,1.15503990650177
83,2858.927734375,2903.16455078125,42.30097198486328,74.3084716796875,-123934.6328125,0.33069488406181335,0.9530520439147949
84,2762.1337890625,2821.75244140625,-52.18452835083008,-12.5050048828125,-124317.078125,0.3295675814151764,1.189913272857666
85,2889.9912109375,2928.35986328125,47.37222671508789,76.48486328125,-125009.359375,0.32753676176071167,0.9619618058204651
86,2776.639892578125,2839.78076171875,-57.99488067626953,-16.6649169921875,-125284.0703125,0.32673436403274536,1.194990634918213
87,2911.80029296875,2960.12939453125,46.605770111083984,81.1920166015625,-126060.265625,0.32447782158851624,0.996318519115448
88,2809.272216796875,2875.94384765625,-49.59603500366211,-6.3431396484375,-126473.265625,0.32328352332115173,1.2582616806030273
89,2942.6484375,2982.5810546875,52.3886604309082,82.7362060546875,-126980.3828125,0.32182303071022034,1.0233018398284912
90,2816.54443359375,2887.26513671875,-59.57740020751953,-14.697021484375,-127368.8984375,0.32070860266685486,1.2414138317108154
91,2954.130615234375,3019.876708984375,43.622398376464844,87.81005859375,-128068.5078125,0.318711519241333,1.14354407787323
92,2888.497314453125,2962.51708984375,-22.46817398071289,25.0955810546875,-128930.8984375,0.3162669241428375,1.2442322969436646
93,2957.559326171875,3033.396728515625,19.79448890686035,69.4520263671875,-129634.109375,0.3142874240875244,1.1118168830871582
94,2887.596923828125,2968.966796875,-46.95075607299805,3.37255859375,-130194.265625,0.312719464302063,1.33266019821167
95,3014.2509765625,3062.77685546875,44.1686897277832,79.710693359375,-130646.609375,0.3114590048789978,1.0907769203186035
96,2876.76611328125,2963.76220703125,-70.68826293945312,-18.4600830078125,-130914.0234375,0.3107162117958069,1.2935959100723267
97,3028.92919921875,3090.4892578125,40.563777923583984,83.1473388671875,-131635.765625,0.3087203800678253,1.236835241317749
98,2973.296875,3063.339111328125,-14.559432983398438,40.7620849609375,-132420.546875,0.3065647482872009,1.2189815044403076
99,2991.2158203125,3084.977783203125,-12.563883781433105,44.5025634765625,-133104.09375,0.30469945073127747,1.3644284009933472
100,3059.542236328125,3140.19580078125,28.82368278503418,81.81298828125,-133599.546875,0.30335453152656555,1.4263943433761597
101,3049.9423828125,3147.281982421875,10.541596412658691,72.3792724609375,-134244.96875,0.30161142349243164,1.0914238691329956
102,2883.951904296875,2991.829345703125,-116.89460754394531,-56.4285888671875,-133624.578125,0.30328673124313354,1.1814639568328857
103,3069.624267578125,3158.9296875,16.26251983642578,73.9759521484375,-135072.25,0.29939180612564087,1.437363862991333
104,3066.22802734375,3199.585205078125,50.99451446533203,138.9613037109375,-132142.6875,0.30732622742652893,1.468227505683899
105,3064.97900390625,3166.30322265625,6.142514705657959,70.2052001953125,-135313.890625,0.2987465560436249,1.0563057661056519
106,2885.390625,2999.40283203125,-128.4280242919922,-65.644775390625,-134081.0625,0.3020530939102173,1.125296950340271
107,3080.70361328125,3184.527587890625,10.786491394042969,76.267578125,-135886.53125,0.2972230017185211,1.476494312286377
108,3133.3720703125,3234.469970703125,70.23944854736328,145.0078125,-133718.875,0.3030315339565277,1.420483946800232
109,3061.115966796875,3174.136474609375,-11.22589111328125,54.4847412109375,-136314.515625,0.29608941078186035,1.0136222839355469
